id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
3751230,Business traveler friendly 2BR in the Mission,1040664,Erin,,Mission,37.76218779,-122.4218255,Entire home/apt,200,30,15,11/18/2017,0.59,1,307
3754870,Apartment in the Castro,19218746,Chris,,Castro/Upper Market,37.76059856,-122.4365916,Entire home/apt,165,5,64,1/24/2018,1.5,1,286
3757966,Cozy Quiet Gorgeous Cole Valley Apt,17088398,Margaret,,Haight Ashbury,37.76223407,-122.4496653,Entire home/apt,200,30,29,11/9/2017,0.68,1,276
3757993,Charming Updated SF Bungalow,19238372,Jeanine,,West of Twin Peaks,37.72681744,-122.4596222,Private room,115,7,13,11/27/2017,0.42,1,294
3759246,"Private Unit, Bathroom, Parking",19246456,David,,Outer Sunset,37.75574653,-122.4791684,Entire home/apt,99,1,217,1/21/2018,5.1,1,18
3759368,"Charming, Private Castro Garden Apt",17120264,Leo,,Castro/Upper Market,37.76610284,-122.4351978,Entire home/apt,165,3,210,1/23/2018,4.95,1,44
3761446,Amazing Large Central Flat,8056326,Rob,,Nob Hill,37.79148058,-122.4138615,Entire home/apt,1250,1,20,1/22/2018,0.65,1,334
3767297,2Bd 2Ba with Kitchenette T.S.,1623449,Lisa-Marie,,Nob Hill,37.79060051,-122.4090475,Entire home/apt,425,3,3,1/14/2016,0.07,4,363
3767600,1Bd 1Ba Cozy Timeshare,1623449,Lisa-Marie,,Chinatown,37.79202985,-122.4074612,Entire home/apt,320,3,5,3/15/2017,0.12,4,362
3767697,1 Room 2Beds 1 ba,1623449,Lisa-Marie,,Downtown/Civic Center,37.7872271,-122.409873,Entire home/apt,300,2,0,,,4,364
3780418,Modern Studio w/Quiet Courtyard,16440881,Raveevarn,,South of Market,37.77576471,-122.4154915,Entire home/apt,170,2,247,1/19/2018,5.92,1,214
3790877,Top Floor Condo with Bay View,6275305,Lei,,Potrero Hill,37.75847746,-122.3952498,Entire home/apt,220,3,7,7/1/2017,0.25,1,24
3792754,Golden Gate Park Charmer!,8876828,Angie,,Inner Richmond,37.77785978,-122.4656774,Entire home/apt,250,2,31,2/26/2017,0.77,1,27
3793831,"Lovely, modern 1bd Mission Dolores",19205444,Dorian,,Castro/Upper Market,37.76512316,-122.4267999,Entire home/apt,199,1,153,1/12/2018,3.64,1,5
3808193,Quiet Inner Sunset 1BR Apartment,397255,James,,Inner Sunset,37.76516451,-122.4737776,Entire home/apt,195,30,18,11/30/2017,0.45,1,160
3811916,Separate entrance Castro Studio,19595581,Amanda,,Castro/Upper Market,37.75655592,-122.4343579,Private room,130,3,164,12/16/2017,4.04,1,55
3812931,Chic Urban Oasis - fireplace & view,19604086,Carter,,Mission,37.75470021,-122.4030342,Entire home/apt,149,30,96,1/21/2018,2.27,1,233
3826011,Perfect Condo For Business Travelers,10474332,Shahin And Muna,,Chinatown,37.79233997,-122.4068964,Entire home/apt,185,31,22,12/30/2017,0.53,1,250
3830083,Beautiful CowHollow Private Bedroom,19714891,Michelle,,Marina,37.79875654,-122.4418423,Private room,108,2,124,11/11/2017,2.93,1,357
3832296,"Spacious Inlaw w/ Private Entrance, Kitchen & LR",4722846,Michael,,Outer Mission,37.72829795,-122.4482613,Entire home/apt,150,3,94,1/20/2018,2.24,1,79
3844037,Elegant 2BD Victorian in Hayes,19814224,Natalie,,Western Addition,37.7737143,-122.4247151,Entire home/apt,350,4,123,1/26/2018,3.08,1,112
3861272,Cole Valley Gem 3 Bedrooms/2.5 Baths,5502762,Gerald,,Haight Ashbury,37.76440665,-122.4471925,Entire home/apt,450,3,19,11/10/2017,0.58,1,5
3863281,New Modern 2k sq ft Home in Mission,19937219,Rick,,Mission,37.75726619,-122.4187323,Entire home/apt,450,2,174,1/14/2018,4.14,1,10
3870174,Alamo Square w King Bed or 2 TwinXL,180342,Jack & Jason,,Western Addition,37.77814882,-122.4369693,Private room,99,2,124,1/27/2018,3.17,2,302
3877462,Private Floor. 2 Rooms Private Bath. Rooftop Patio,20037498,Carly,,Potrero Hill,37.76145767,-122.402413,Private room,85,3,62,12/18/2017,1.47,2,104
3883252,Private studio in the sunny Mission,5162952,Lauren,,Mission,37.7682904,-122.424787,Entire home/apt,166,2,127,1/24/2018,3.02,1,22
3889219,Art Deco Condo in Pacific Heights,734170,Ian,,Pacific Heights,37.79658773,-122.4275069,Private room,250,30,17,1/11/2018,0.41,1,356
3890704,"Charming Hayes Valley Vict. Flat 2brms,3bth",880855,Tony,,Western Addition,37.77089668,-122.4285368,Entire home/apt,140,30,27,12/22/2017,0.7,2,363
3895335,Bright Beautiful Bernal Bedroom,1525506,Valerie,,Bernal Heights,37.73670732,-122.4144243,Private room,90,30,8,10/22/2015,0.25,1,0
3896093,Bedroom with 2 bed and private bathroom,10920797,Jimmy,,Ocean View,37.71717021,-122.4682949,Private room,60,1,35,1/14/2018,0.85,4,304
3896205,Pacific Heights Old World Studio-Pvt Entrance,20169016,Springer,,Pacific Heights,37.78882437,-122.4469353,Entire home/apt,123,3,30,1/28/2018,1.12,2,249
3939813,Amazing View from Russian Hill 1BD,8567391,Christopher,,Russian Hill,37.80493744,-122.423313,Entire home/apt,225,2,38,10/9/2017,0.94,1,230
3945201,NOPA/HAIGHT Family Friendly!,10345232,Allyson,,Haight Ashbury,37.77290647,-122.4463718,Entire home/apt,285,2,26,1/2/2018,0.66,1,73
3946395,Bright Bernal room with garden,359673,Marlita,,Bernal Heights,37.74376408,-122.4089868,Private room,115,2,53,1/12/2018,1.27,1,53
3962831,2 bdrms in shared Marina home,3080489,Beth,,Marina,37.80442387,-122.4376167,Entire home/apt,595,2,12,10/13/2017,0.35,3,362
3977695,Cottage apartment with Pacific Ocean view,18767354,Leah,,Ocean View,37.70710377,-122.4638031,Entire home/apt,110,3,17,10/8/2017,0.42,1,260
3985406,Sunny Visitacion Valley SF next to McLaren Park,20593383,Brian And Narumon,,Visitacion Valley,37.71556512,-122.4100687,Entire home/apt,80,2,14,1/21/2018,4.62,1,38
3992022,Hand-PaintedMural:ParkView+Breakfast+Parking+3bath,5565510,Lulu,,West of Twin Peaks,37.7353193,-122.4642946,Private room,49,1,71,1/20/2018,1.73,5,344
3994686,1 bedroom Apt with add't Murphy Bed,10374314,Dave,,Potrero Hill,37.76057174,-122.3965259,Entire home/apt,282,2,37,1/11/2018,0.92,1,77
4022209,Hotel Pac Hgts King Free Car Park#B,20850212,Young,,Pacific Heights,37.79707439,-122.4250442,Entire home/apt,109,1,41,11/11/2017,1.04,15,11
4022990,Hotel Pac Hgts 2 Bed Free Car ParkB,20850212,Young,,Marina,37.7974421,-122.4253537,Entire home/apt,129,1,169,1/14/2018,4.24,15,287
4033038,Grand 3-Level Painted Lady Victorian with Parking,3442905,Simone,,Western Addition,37.78630614,-122.4423725,Entire home/apt,1850,2,7,10/8/2017,0.29,3,217
4037590,NobHill Penthouse-Top View&Location,20871995,Randy,,Nob Hill,37.79706916,-122.4105066,Entire home/apt,9000,30,2,9/22/2016,0.09,1,90
4040760,"Luxury, 2 bathroom apartment",1782343,Kerry,,Marina,37.79885371,-122.4267617,Entire home/apt,249,2,12,1/1/2018,0.63,1,0
4052091,Luxurious Guest Room & Bath,1792703,Tom & Beth,,Western Addition,37.78038786,-122.433154,Private room,165,2,85,10/11/2017,2.07,3,356
4058557,Small Room in The Heart of SF,20130105,Clark,,Nob Hill,37.79460906,-122.4121318,Private room,85,1,230,1/18/2018,5.61,1,94
4059549,Hotel Pac Hgts 2 Bed Free Car ParkC,20850212,Young,,Marina,37.79792837,-122.4252742,Entire home/apt,129,1,138,1/12/2018,3.44,15,295
4060206,Charming home above Dolores Park,13018597,Amy,,Castro/Upper Market,37.75820014,-122.4304867,Entire home/apt,279,7,1,4/1/2017,0.1,1,130
4061282,"Sunny, private room w/attached bath",10235302,Deepali,,Pacific Heights,37.78914653,-122.4466058,Private room,148,4,46,1/11/2018,1.45,1,359
4068598,San Francisco Mid Century Modern with Views,7270890,Kristin,,Bayview,37.73908081,-122.3835691,Entire home/apt,210,2,110,1/31/2018,5.53,1,241
4069838,"Suburb Hideaway, Private Yard, Parking, W/D",6782071,Ashley,,Outer Mission,37.72670833,-122.4353762,Entire home/apt,155,2,282,1/16/2018,6.97,1,183
4069917,In the center of the city!,21109147,Mike,,Western Addition,37.76941609,-122.4303164,Entire home/apt,225,3,64,1/21/2018,1.68,1,2
4074316,Luxury flat near the famous Dolores Park!,21131005,Bonnie,,Castro/Upper Market,37.76176789,-122.4288198,Entire home/apt,210,5,8,11/10/2017,0.38,1,7
4077186,Modern 2BR Next to Golden Gate Park,1999732,Danielle,,Inner Richmond,37.77627399,-122.4588815,Entire home/apt,139,30,164,11/28/2017,3.98,1,80
4093013,Cozy Victorian Home - 2 BR / 2 BATH,2343472,Sal,,Western Addition,37.77851942,-122.4424702,Entire home/apt,1000,1,3,8/12/2015,0.07,2,365
4093807,Bay View Room in SF Gem + Magical Garden & Views!,3608449,Jeannie (And Skate),,Bernal Heights,37.7438349,-122.4095947,Private room,119,3,53,1/26/2018,3.16,3,340
4093967,Beautiful Garden Room in SF Magical Oasis + Views!,21235826,Skate (And Jeannie),,Bernal Heights,37.74436783,-122.4090353,Private room,129,3,165,2/1/2018,4.17,2,318
4099682,Quiet Room/Bath Super easy transit!,6137750,Liz & Wolf,,Twin Peaks,37.75139557,-122.4441361,Private room,85,2,104,1/20/2018,2.52,1,49
4100473,Large Alamo Square One Bedroom apt,8860167,William,,Western Addition,37.77649156,-122.4367225,Entire home/apt,135,5,30,1/2/2018,0.78,1,322
4103906,"View house 1 Room 1 B, Potrero Hill, easy parking",4221614,"Cris, Daniela & Olivia",,Potrero Hill,37.75948148,-122.4034998,Entire home/apt,400,2,1,9/22/2014,0.02,3,0
4104344,Contemporary SF - Private Bath #2,1635200,David,,Castro/Upper Market,37.76255221,-122.4454826,Private room,123,2,83,1/28/2018,3.92,2,82
4105694,"2 BR + Den, 1.5 Ba; Quiet Area",21299098,Jimmy,,West of Twin Peaks,37.73462649,-122.4586599,Entire home/apt,200,2,27,9/19/2017,0.66,1,82
4105892,Music Room in SF Gem with Magical Garden + Views!,21235826,Skate (And Jeannie),,Bernal Heights,37.74460776,-122.4096587,Private room,129,3,85,1/9/2018,2.27,2,337
4105958,Cozy & Comfy Place w/ Private Entry & Living Space,148524,Paul,,Inner Sunset,37.75654259,-122.4664252,Private room,125,3,133,1/25/2018,3.26,1,43
4106442,Cozy SF Mission Garden Apt with Private Patio,21269104,Samantha,,Mission,37.75451494,-122.4164968,Entire home/apt,146,3,123,1/11/2018,3.06,1,275
4110344,Hotel Pac Hgts Queen Free Car ParkA,20850212,Young,,Marina,37.79782037,-122.4258735,Entire home/apt,99,1,65,10/15/2017,1.62,15,0
4111104,Mission Mural Hideaway,13136999,Sean,,Mission,37.75372182,-122.4088301,Entire home/apt,249,3,4,10/22/2016,0.11,1,0
4121114,Noe Vly Victorian w/Twin Peaks View,18151037,Valerie,,Noe Valley,37.75240992,-122.4370686,Private room,145,2,78,1/23/2018,2.01,9,235
4121691,Sunny Garden Apartment Near Beach,13672361,Nan,,Parkside,37.73829044,-122.5046144,Entire home/apt,115,2,47,1/22/2018,1.15,1,51
4122671,Artistic Room with Private Entrance,21387911,Kerry,,Potrero Hill,37.75577665,-122.3894606,Private room,100,3,27,11/10/2017,0.67,1,33
4125848,SoMa Waterfront 1 Bedroom Condo,3449794,Dawn,,South of Market,37.78237205,-122.3965906,Entire home/apt,150,30,28,2/1/2018,0.69,1,212
4135201,Contemporary SF - Private Bath #1,1635200,David,,Haight Ashbury,37.76316868,-122.4467758,Private room,119,2,64,1/22/2018,2.46,2,74
4145563,Smart 1 Bedroom with City Views,21506398,Rob/Walt,,Noe Valley,37.75210066,-122.4281839,Entire home/apt,199,2,8,8/5/2017,0.2,1,265
4156390,SF Cozy Haven with Private Entrance & Private Bath,21567505,Jody,,Glen Park,37.73967314,-122.4269439,Private room,95,2,248,1/25/2018,6.08,1,234
4157431,Beautiful Apartment in Desirable Russian Hill,21573904,Green,,Russian Hill,37.79884096,-122.4202417,Entire home/apt,135,30,40,11/30/2017,0.98,1,333
4175174,Charming apartment in the Mission,4274771,Abigail,,Mission,37.76054862,-122.4256784,Entire home/apt,250,3,10,1/2/2018,0.31,1,33
4175303,"Beautiful, Central & 20% Donated",7434440,Stuart,,Western Addition,37.77290378,-122.4245332,Private room,80,5,67,5/29/2017,1.64,1,0
4183088,"Luxurious, Sunny Victorian - Alamo Square",1792703,Tom & Beth,,Western Addition,37.7783696,-122.4344165,Entire home/apt,1100,2,10,11/9/2017,0.33,3,176
4184406,Sunny Victorian - Bay Window Room,742560,Brian,,Castro/Upper Market,37.76824802,-122.4286117,Private room,180,4,135,1/22/2018,3.41,2,71
4215907,"Spacious, clean, quiet suite",5440227,LayKoon,,Bayview,37.71816074,-122.3939973,Entire home/apt,115,3,72,9/3/2017,1.78,1,89
4226825,Word-Class Views & Your Own Patio!,21936134,Venice,,Nob Hill,37.79531701,-122.4122286,Entire home/apt,198,2,44,1/16/2018,1.09,1,89
4227441,Private Bath & Entrance near UCSF,8812791,Maria,,Haight Ashbury,37.7656687,-122.4527843,Private room,125,2,150,1/22/2018,3.7,2,29
4227479,Cozy Furnished Room in Noe Valley,423348,David,,Noe Valley,37.74389012,-122.4297939,Private room,120,2,23,5/14/2017,0.57,4,12
4228444,"Best Location for Business stay- sunny, cute+easy!",21945886,Karyn,,Potrero Hill,37.75432067,-122.4001714,Private room,78,30,44,1/11/2018,1.1,1,365
4242823,Stylish Modern Large Condo 3bed/2,21083116,Kim,,Marina,37.79920574,-122.4325484,Entire home/apt,500,7,12,1/29/2018,0.31,1,283
4243837,Beach Cottage,21915488,Mary,,Outer Sunset,37.7569881,-122.507658,Entire home/apt,225,3,26,8/14/2017,0.65,1,291
4250927,"Noe Valley Modern: flex 2bd/2ba, the heart of Noe!",22058927,Andy,,Noe Valley,37.75038966,-122.4389299,Entire home/apt,239,30,61,12/22/2017,1.51,1,238
4251101,Private bathroom/Room and city view,13059334,Yann,,Parkside,37.73977194,-122.4776903,Private room,104,5,86,1/14/2018,2.14,2,335
4252808,"Charming Garden Apartment, Steps From The Beach",3059177,Heather,,Outer Sunset,37.75733976,-122.508541,Entire home/apt,130,2,168,1/27/2018,6.75,1,98
4257302,Victorian Garden Suite in NOPA,22092975,Alexandra,,Western Addition,37.77662049,-122.4443157,Entire home/apt,165,2,146,1/31/2018,5.41,1,257
4258545,Jazzy Room,11883320,Kim,,Inner Richmond,37.77982369,-122.4546992,Private room,145,3,33,8/17/2017,0.82,7,299
4262533,Private room  with view  (Blue),10920797,Jimmy,,Ocean View,37.71649928,-122.4687071,Private room,66,1,75,1/18/2018,2.29,4,360
4263821,Bright small room with garden view,335127,Irene,,Noe Valley,37.75092994,-122.4270217,Private room,65,2,145,1/11/2018,5.04,4,14
4269254,Perfect getaway near Japantown,12798531,Marjorie,,Western Addition,37.78297166,-122.4315598,Entire home/apt,150,2,195,1/28/2018,4.87,1,300
4271413,"Quiet, Cozy, Private Haight Sanctuary",3336200,Michael,,Haight Ashbury,37.77071761,-122.4481315,Entire home/apt,160,2,11,1/21/2018,3.4,1,9
4275896,Hip Sunny Mission Victorian- Cozy Private Bed/Bath,8121456,Antonio,,Mission,37.75057307,-122.4172257,Private room,95,2,169,1/29/2018,5.34,1,221
4277696,Private Room in perfect location,15673074,Brian,,Mission,37.77069713,-122.4237558,Private room,175,1,13,9/26/2017,0.36,2,348
4280408,"Oasis to relax, Sunny with Surrounding Views",11527863,Louise,,Pacific Heights,37.79280198,-122.4354821,Private room,160,2,35,10/2/2017,0.87,2,354
4287481,"Spacious, Private,Excellent Location; Free Parking",357468,Rumesha,,Outer Sunset,37.76295281,-122.4832434,Entire home/apt,140,2,196,12/16/2017,4.93,1,308
4295573,SF bedroom one block from Mission Street,260494,Jeff,,Excelsior,37.7242411,-122.4338976,Private room,53,6,89,1/29/2018,2.36,1,160
4297539,Tranquil Mission Studio with Patio,7281723,Shawna,,Mission,37.75649112,-122.4185156,Entire home/apt,185,2,165,1/21/2018,4.09,3,67
4305042,The Perfect SF Getaway,22347599,Joel & Mel,,West of Twin Peaks,37.74301451,-122.4592087,Entire home/apt,189,2,105,1/28/2018,2.79,1,121
4311670,Cool Victorian in Cool Neighborhood,3228078,Marla,,Noe Valley,37.75297198,-122.4272473,Private room,95,1,47,1/27/2018,1.19,3,350
4317833,Gorgeous North Beach Apartment,1257432,Rebecca,,Russian Hill,37.79965703,-122.4120803,Entire home/apt,575,2,5,10/7/2016,0.13,4,0
4318081,"Whole floor, private bath",1472764,Justin,,Diamond Heights,37.73601847,-122.4430162,Entire home/apt,158,1,4,12/1/2015,0.14,1,0
4319230,Cozy Cottage with Views & Spacious Peaceful Loft,160586,Made,,Excelsior,37.71999682,-122.4383218,Entire home/apt,115,30,1,10/18/2016,0.06,1,307
4321720,Modern room with view of Alamo Sq,7628795,Michael And Novita,,Haight Ashbury,37.77469241,-122.4395633,Private room,165,2,67,1/11/2018,1.67,1,172
4324832,"Potrero Hill home, 2/2, view, parkg",7180666,Lynne,,Potrero Hill,37.75815332,-122.4026288,Entire home/apt,250,4,79,1/4/2018,1.97,1,196
4330861,2 Bedroom Victorian in NOPA,9836166,Kacie,,Western Addition,37.77656695,-122.4455107,Entire home/apt,265,5,19,12/31/2017,0.5,1,69
4348890,Ingleside Hideaway,554628,Laura And Patrick,,Ocean View,37.71892806,-122.4491829,Entire home/apt,131,2,102,1/11/2018,2.62,1,304
4358868,Beautiful Victorian in Dogpatch,2335941,David,,Potrero Hill,37.75985566,-122.3908297,Entire home/apt,550,4,10,11/10/2017,0.43,1,126
4359078,Hotel Pac Hgts 2 Bed Free Car ParkD,20850212,Young,,Marina,37.79753173,-122.425342,Entire home/apt,129,1,164,1/15/2018,4.11,15,293
4359626,Lovely view suite with parking.,22630933,Joh(URL HIDDEN)An(URL HIDDEN)Jo A,,Noe Valley,37.75377956,-122.436978,Entire home/apt,155,4,19,1/10/2018,0.49,1,202
4360006,Lone Mountain Guest Room,674976,Phil,,Inner Richmond,37.77692667,-122.458236,Private room,85,2,19,1/25/2018,0.48,2,1
4365969,Modern light-filled garden apt near GlenPark BART!,22662933,Leslie,,Bernal Heights,37.73355176,-122.4309991,Entire home/apt,130,3,204,1/28/2018,5.86,1,240
4372435,"Cozy, well furnished 1 bedroom",22700332,Mariya,,Parkside,37.74156068,-122.4780337,Entire home/apt,120,3,12,10/6/2017,0.47,1,317
4379621,Elegant apartment in Haight-Ashbury,22740583,Greg,,Haight Ashbury,37.77000007,-122.4481368,Entire home/apt,211,2,123,1/16/2018,3.2,1,352
4384518,Large 3BR Noe Valley Craftsman Home w/ Backyard,423348,David,,Noe Valley,37.7418861,-122.4299183,Entire home/apt,299,3,23,1/31/2018,1.37,4,143
4387067,Upscale Sunny Private Bed and Bath,22338989,Jeffrey,,Pacific Heights,37.78980689,-122.4341119,Private room,129,1,357,2/1/2018,9.47,3,220
4392795,Cozy ground level condo!,9708817,Chadi,,Mission,37.75536768,-122.4074915,Entire home/apt,204,2,61,12/30/2017,1.94,1,242
4396565,Modern 2 Br Luxury Suite w amazing view,8055448,Su,,Visitacion Valley,37.7210019,-122.4028169,Entire home/apt,180,3,4,12/9/2017,1.4,2,343
4401445,Spectacular Nob Hill Penthouse! ,22847734,Paul,,Nob Hill,37.79255158,-122.4129017,Entire home/apt,800,4,32,12/29/2017,0.85,1,0
4402199,Chic Pacific Heights Jr. Studio PVT,20169016,Springer,,Pacific Heights,37.78897168,-122.4468468,Entire home/apt,185,3,109,1/27/2018,3.56,2,308
4417901,Private Room @Fun & Social Hostel#1,22931450,Sarah,,North Beach,37.79928797,-122.4062968,Private room,95,1,107,1/29/2018,2.71,22,107
4418675,"Modern, bright and spacious house",22457660,Laura,,Castro/Upper Market,37.75659467,-122.435583,Entire home/apt,850,5,23,10/6/2017,0.61,1,136
4429475,Tranquil Cole Valley home + parking,356625,Mike,,Inner Sunset,37.76372567,-122.4524839,Entire home/apt,360,2,44,8/25/2017,1.17,1,64
4429527,Cozy & quiet 1BR in West Portal,7813710,Selim,,West of Twin Peaks,37.73854113,-122.4660825,Entire home/apt,120,2,47,11/12/2017,1.39,1,296
4430996,Private Room @Fun & Social Hostel#2,22931450,Sarah,,North Beach,37.79874763,-122.4054396,Private room,95,1,42,1/28/2018,1.08,22,116
4439461,Upscale Private Ensuite Bed & Bath,22338989,Jeffrey,,Pacific Heights,37.78973831,-122.4343917,Private room,129,1,344,1/30/2018,8.94,3,228
4445540,1BDR Castro/Twin Peaks Lookout,23071835,Jason,,Twin Peaks,37.75726044,-122.4450196,Entire home/apt,146,30,30,4/20/2017,0.96,3,275
4446003,Charming Private Entry Mission Studio with Garden,23073793,Sasha,,Mission,37.75488841,-122.4102091,Private room,175,2,18,1/13/2018,0.79,1,192
4462326,"Cozy, Quite Noe Valley Victorian",18151037,Valerie,,Noe Valley,37.75362843,-122.4370618,Private room,105,2,67,1/27/2018,1.82,9,237
4463165,"Master Victorian Suite, Noe Valley",18151037,Valerie,,Noe Valley,37.75147456,-122.4349273,Private room,155,2,45,1/22/2018,1.17,9,252
4463263,Beautiful Noe Vly. Victorian 3 Bdrm,18151037,Valerie,,Noe Valley,37.75375192,-122.4370895,Private room,390,3,50,11/19/2017,1.33,9,201
4464347,Dorm Beds at Social SF Hostel #1,22931450,Sarah,,North Beach,37.79891369,-122.4061133,Shared room,38,1,184,12/29/2017,4.69,22,106
4470873,NOPA Modern Flat,23195770,Celia,,Western Addition,37.77914286,-122.4441308,Entire home/apt,225,2,25,12/3/2017,0.64,2,277
4476390,Executive Suite in Bernal Heights,5215262,John,,Bernal Heights,37.73366076,-122.4271038,Entire home/apt,100,31,35,11/30/2017,0.9,4,333
4480958,"Boho Luxe View Flat, Free Parking!",14131842,Priya,,Bernal Heights,37.74589946,-122.4141851,Entire home/apt,260,3,112,1/17/2018,2.9,1,313
4483550,Charming Garden Condo w/(rare) Parking Spot!,23262043,Laura,,Bernal Heights,37.74792322,-122.4212575,Entire home/apt,173,2,2,8/23/2017,0.24,1,0
4500244,Sunny Sweet Mission Dolores Apartment,21195442,Elizabeth,,Mission,37.75742313,-122.4236494,Entire home/apt,180,30,25,1/11/2018,0.64,1,308
4510968,Victorian Apt. with Private Garden,23389678,Anna,,Outer Mission,37.73353889,-122.4371133,Entire home/apt,120,1,85,1/26/2018,2.3,1,114
4517932,"Designer's 1BR, Close to Sites: Parking, Roofdeck",8470040,Jill,,Russian Hill,37.80291291,-122.4162572,Entire home/apt,400,2,62,1/9/2018,1.6,1,178
4518031,Dorm Beds at Social SF Hostel #2,22931450,Sarah,,North Beach,37.79938244,-122.4054875,Shared room,38,1,187,1/13/2018,4.75,22,89
4519757,Dorm Beds at Social SF Hostel #3,22931450,Sarah,,North Beach,37.79893943,-122.4059606,Shared room,38,1,154,1/31/2018,3.91,22,99
4519780,Dorm Beds @ Social SF Hostel #4,22931450,Sarah,,North Beach,37.79882906,-122.4047389,Shared room,38,1,161,1/23/2018,4.14,22,118
4520661,Private Social Living Alcatraz Room  nr Beach,5215966,Melissa,,Outer Sunset,37.75591088,-122.4940513,Private room,56,3,101,1/26/2018,3.23,5,341
4525604,Cozy double in Mission Victorian,1937186,Omar,,Mission,37.75056813,-122.4104266,Private room,116,2,74,1/22/2018,1.88,2,79
4526608,"Unique, Private Retro SF Space",746254,Chris And Tex,,Bayview,37.73429683,-122.3879504,Entire home/apt,95,2,195,1/21/2018,5.1,1,302
4527553,"Gorgeous Victorian, Trendy Mission",1502207,Yaella,,Mission,37.75418875,-122.4158975,Entire home/apt,290,2,48,1/10/2018,1.28,2,303
4532551,Private Noe Valley Guest Suite,23500389,Donna,,Noe Valley,37.75222671,-122.428562,Entire home/apt,239,3,104,1/1/2018,2.72,1,283
4533440,Comfortable Room in Artistic Condo,18818082,Antigone,,Mission,37.76862344,-122.4244366,Private room,100,3,83,1/9/2018,2.26,2,256
4533652,Cool 2 Bedrooms in Bernal/Outer Mission,16884266,Cc,,Bernal Heights,37.74088781,-122.4120985,Entire home/apt,139,2,108,1/23/2018,2.99,1,24
4554977,Large Private Bedroom in Pacific Heights,1748575,Amy,,Pacific Heights,37.79211116,-122.4250269,Private room,110,30,13,5/2/2017,0.78,1,0
4556764,San Francisco City Fog Nights Special!! Sleeps 6,23621923,Rebecca,,Outer Mission,37.72692983,-122.4483907,Entire home/apt,269,5,7,7/3/2016,0.23,2,0
4558566,Charming Mission Victorian 3bd/2ba,1937186,Omar,,Mission,37.74932935,-122.4107925,Entire home/apt,300,3,34,1/8/2018,0.9,2,75
4558898,"Ensuite in Urban Retreat in the Clouds, 270° Views",10234050,Jane,,South of Market,37.77593283,-122.4141963,Private room,176,2,20,1/17/2018,4.58,2,172
4559621,Room steps from Valencia,9639039,Joseph,,Mission,37.76223192,-122.421022,Private room,30,30,127,10/6/2017,3.26,2,92
4565098,SF Large bedroom queen w/deck access WiFi/Cable,7895922,Rich And Rose,,West of Twin Peaks,37.72913708,-122.4630082,Private room,125,2,23,3/25/2017,0.71,6,347
4566275,Spacious Modern 2 Bed 2 Bath&Yard,2496223,Tobey,,Western Addition,37.77851578,-122.4410876,Entire home/apt,300,1,132,1/25/2018,3.4,1,269
4576416,SF Guest room Close to MUNI/WiFi/Cable TV,7895922,Rich And Rose,,West of Twin Peaks,37.72941917,-122.4635401,Private room,90,2,26,2/13/2017,0.81,6,175
4576487,Cozy PVT. room in Richmond #2,23719876,Yumi,,Inner Richmond,37.78387448,-122.4740879,Private room,60,30,17,11/15/2017,0.45,5,324
4603953,"Spacious, sunny home in the Mission",10643399,Eran,,Mission,37.75878163,-122.4076679,Entire home/apt,175,1,17,1/5/2018,0.49,1,0
4607177,Light-Filled Haven in Prime Location!,23871959,Lindsay,,North Beach,37.80154019,-122.4048102,Entire home/apt,215,30,136,6/9/2017,3.65,1,153
4607282,SF 2 BDR 1.5 bath Apartment w/Ocean Views parking,7895922,Rich And Rose,,West of Twin Peaks,37.72944484,-122.4647545,Entire home/apt,250,2,8,12/28/2017,0.24,6,335
4614763,Modern Private Lair: Trendy Mission,75978,Del,,Mission,37.75300727,-122.4040496,Entire home/apt,175,3,231,1/26/2018,6.04,2,156
4615244,Cozy 2 bd/1 ba Outer Mission Flat,16277562,Clyde,,Ocean View,37.7086287,-122.461254,Entire home/apt,124,2,200,1/5/2018,5.17,1,331
4616040,Recent Remodeled Garden Studio Home,10162964,Shelley,,Mission,37.75900265,-122.4213177,Entire home/apt,149,30,9,11/3/2017,0.24,3,365
4616596,Hot Tub! Modern Garden Studio in Mission Victorian,21499033,Jennifer,,Mission,37.7497349,-122.4148544,Entire home/apt,195,3,40,1/25/2018,1.04,1,0
4617719,2BR/1BA & Check-in Day Parking-Remodeled w/Kitchen,8515925,Garland,,Excelsior,37.73219477,-122.4081529,Entire home/apt,139,2,239,1/28/2018,6.31,1,75
4623011,Former B&B in the heart of S.F.,23942099,Robert Stern &,,Haight Ashbury,37.76250699,-122.4480305,Private room,125,2,33,1/2/2018,1.06,5,365
4624467,"GorgeousVictorian Rm, TrendyMission",1502207,Yaella,,Mission,37.75506955,-122.4168171,Private room,169,2,14,7/16/2017,0.42,2,356
4631873,Hotel Pac Hgts Queen Free Car ParkB,20850212,Young,,Marina,37.79785833,-122.425715,Entire home/apt,99,1,117,12/24/2017,3,15,0
4632133,Hotel Pac Hgts King Free Car Park#A,20850212,Young,,Marina,37.79766371,-122.4253356,Entire home/apt,109,1,70,12/19/2017,1.8,15,3
